508,0.001331,0.000019,0.000184,0.000459,0.000052
509,0.000337,0.000008,0.000085,0.000322,0.000020
510,0.000723,0.000013,0.000142,0.000344,0.000040
511,0.000439,0.000005,0.000084,0.000457,0.000020
512,0.001135,0.000009,0.000154,0.000701,0.000040
513,0.000604,0.000008,0.000089,0.000445,0.000032
514,0.001014,0.000012,0.000137,0.000670,0.000045
515,0.000424,0.000005,0.000085,0.000147,0.000019
516,0.000840,0.000009,0.000128,0.000409,0.000030
517,0.000619,0.000007,0.000089,0.000324,0.000029
518,0.000921,0.000010,0.000129,0.000436,0.000040
