1157,0.23440024
1158,0.01303585
1159,0.04188345
1160,0.29499805
1161,0.02345789
1162,0.13324258
1163,0.07790139
1164,0.24181993
1165,0.28254300
1166,0.23576707
1167,0.03561027
1168,0.06836484
1169,0.30347082
1170,0.42549634
1171,0.03804244
1172,0.10431596
1173,0.42526448
1174,0.27923933
1175,0.11275645
1176,0.33756185
1177,0.12646776
1178,0.08243494
1179,0.24098492
1180,0.19868177
1181,0.57040483
1182,-0.01859882
1183,0.17892756
1184,0.03846416
1185,0.06168068
1186,0.10752741
1187,0.11160146
1188,0.10095090
1189,0.10624895
1190,0.02564468
1191,0.10884702
1192,0.07077561
1193,0.14987929
1194,0.00075592
1195,0.03296181
1196,0.13159482
1197,0.06403865
1198,0.11274359
1199,0.25382125
1200,0.13365571
1201,0.10371402
1202,0.03947987
1203,0.08838902
1204,0.13615590
1205,0.03142067
1206,0.04377598
1207,0.09798705
1208,0.03528884
1209,0.05966420
1210,0.16375230
1211,0.07055377
1212,0.04269354
1213,0.17292412
1214,0.18750031
1215,0.16552413
1216,0.08868106
1217,0.05459915
1218,0.15780218
1219,0.19860753
1220,0.07652549
1221,0.09995235
1222,0.19526850
1223,0.06061854
1224,0.00828356
1225,0.04110342
1226,0.24110407
1227,-0.01388311
1228,0.10555498
1229,0.06269889
1230,0.19587053
1231,0.16842873
1232,0.11914020
1233,0.00454310
1234,0.02481549
1235,0.05146613
1236,-0.03546980
1237,0.14882287
1238,0.15301308
1239,0.06826676
1240,0.03521650
1241,-0.01495893
1242,0.08489005
1243,0.05534891
1244,-0.01454719
1245,0.08066881
1246,-0.00500451
1247,0.25485978
1248,0.06252394
1249,-0.00306468
1250,0.07979941
1251,0.04848644
1252,0.02477960
1253,0.02885641
1254,0.17921615
1255,0.00544799
1256,0.03399244
1257,0.08708116
1258,0.07215501
1259,-0.01976092
1260,0.06834634
1261,0.29855737
1262,0.23235641
1263,0.20409550
1264,0.01249752
1265,0.11584791
1266,0.13287017
1267,-0.01423681
1268,0.12478377
1269,0.17087589
1270,0.37040472
1271,0.37611401
1272,0.08418853
1273,0.12309975
1274,0.04882786
1275,0.13806602
1276,0.01844913
1277,0.05323137
1278,0.00152547
1279,0.08728047
1280,0.04724621
1281,0.01668781
1282,0.14581114
1283,0.14383432
1284,0.02496128
1285,0.07762355
1286,0.03029221
1287,0.07211661
1288,0.01602574
1289,0.03810931
1290,0.00462398
1291,0.03150348
1292,0.10533872
1293,0.02106072
1294,0.05612326
1295,0.07890760
1296,0.07186827
1297,0.02789482
1298,0.07366563
1299,0.06651801
1300,0.05941986
1301,0.10530708
1302,0.02161268
1303,-0.01970926
1304,0.02384114
1305,0.01976804
1306,0.01789444
1307,0.00668117
1308,0.06825578
1309,0.08881085
1310,0.01758374
1311,0.07168846
1312,0.03151768
1313,0.11753958
1314,0.10477937
1315,-0.01368333
1316,0.07050304
1317,0.03583656
1318,-0.00738545
1319,0.09427027
1320,0.01931685
1321,0.09942481
1322,-0.00887969
1323,-0.00721936
1324,0.08418301
1325,0.14609100
1326,0.03479756
1327,0.04574757
1328,-0.00834207
1329,0.05102240
1330,0.09435154
1331,0.23831663
1332,0.03578869
1333,0.15719715
1334,0.02314288
1335,0.12132170
1336,0.07799207
1337,0.01835138
1338,0.06436676
1339,0.16508992
1340,0.02737873
1341,-0.01525114
1342,0.10056292
1343,0.06721054
1344,0.10470711
1345,-0.00698931
1346,0.01756407
1347,0.13372840
1348,0.01640352
